id,quantity,value,unit,uncertainty,source,command,note
W21_tau1.0,PCHIP Δτ=1.0s 的相邻半步之差,3.0098130991973e-06,K,解析差值,run W3,python src/q1_piecewise_exact.py,一阶收敛
W20_tau0.5,"PCHIP 逐段递推 Δτ=0.5s: T(r=R,1800s)",36.787879884522,degC,解析(逐段),run W3,python src/q1_piecewise_exact.py,
W21_tau0.5,PCHIP Δτ=0.5s 的相邻半步之差,7.6523718917088e-07,K,解析差值,run W3,python src/q1_piecewise_exact.py,一阶收敛
W20_tau0.25,"PCHIP 逐段递推 Δτ=0.25s: T(r=R,1800s)",36.787880078066,degC,解析(逐段),run W3,python src/q1_piecewise_exact.py,
W21_tau0.25,PCHIP Δτ=0.25s 的相邻半步之差,1.9354405367267e-07,K,解析差值,run W3,python src/q1_piecewise_exact.py,一阶收敛
W30,输入侧: PL vs PCHIP 环境温度最大差,0.035000648499931,K,两种插值,run W4,python src/q1_piecewise_exact.py,
W31,输出侧: PL vs PCHIP 最终温度之差,0.0023197284494927,K,两种插值,run W4,python src/q1_piecewise_exact.py,认识论不确定度
W32,输入侧差异 / 附件1 记录精度 1e-3 K,35.000648499931,倍,解析比值,run W4,python src/q1_piecewise_exact.py,
W40,附件1 在 0-1800 s 内数据点数,31,个,附件1,run W5,python src/q1_piecewise_exact.py,60 s 间隔
W41_三次,三次拟合参数个数 (降维比 31:4),4,个,结构,run W5,python src/q1_piecewise_exact.py,
W41_饱和指数,饱和指数拟合参数个数 (降维比 31:3),3,个,结构,run W5,python src/q1_piecewise_exact.py,
W41_线性,线性拟合参数个数 (降维比 31:2),2,个,结构,run W5,python src/q1_piecewise_exact.py,
